"Feature ID","0 Nans","Average Nans","Random Nans"
0,0.0465613570772,0.0103589496595,-0.0824352655457
1,0.0687112586299,0.14735053408,0.165390781112
2,-0.0955556477072,0.021915971814,0.0370050131001
3,-0.0746047086829,-0.188052482491,-0.336052377823
4,0.0333545660999,0.041391869904,0.253652477573
5,0.1020187205,-0.00786058546639,0.0788159455905
6,-0.154941354418,-0.0426171958276,0.295243467451
7,-0.00411046502455,0.110228657038,0.0884218680889
8,0.0209085391555,-0.0217241993599,-0.0753498611445
9,-0.0789948646479,0.211693277327,0.21004992001
10,0.0633703992711,-0.00328196477215,0.245183450035
11,0.00645361841395,-0.0613704463618,-0.0913740706226
12,-0.0251939668915,0.0621400043939,0.000530290921595
13,0.0425337667064,0.138548987557,0.0230456692981
14,-0.00937456558982,-0.0438422079052,-0.113620345515
15,0.107988275554,0.0288685991408,0.0442558675091
16,-0.0386776961537,-0.0276972605953,-0.0287412350951
17,0.0526081083416,0.0781847304644,0.0872148872897
18,0.0948540947807,-0.113182916569,-0.0976377556162
19,0.649478737546,0.467847823267,0.228155851417
20,0.0612343165282,0.270126870865,0.261249968568
21,0.088198236202,-0.133023900465,0.0607806339405
22,0.101609258572,0.209643101554,0.168539404318
23,-0.030436457051,0.0847586117043,0.0882002863444
24,0.0392918295285,0.213404133689,-0.108948853433
25,-0.0144026523005,0.0825067293994,-0.0191123210317
26,-0.0495692657004,-0.0969797123403,0.105006129429
27,0.0509315101504,0.164605512781,-0.116259347844
28,0.0476870891284,-0.154277347572,-0.050036161598
29,-0.00358618842863,-0.0547785484393,0.0665097736124
30,-0.0768660208862,-0.0368761330472,0.0278394320756
31,0.0432343333542,-0.103290484742,-0.175237759421
32,0.000449719627161,-0.0519717642224,-0.0813955325401
33,-0.151786347934,-0.165397996838,0.0834118307925
34,-0.0714382232819,0.1968218513,0.0595417525031
35,0.234614043276,-0.139825215838,0.00750139282635
36,-0.0213408856735,0.11107226295,0.00172440098384
37,-0.109554610406,-0.0243665135216,-0.0442960408325
38,-0.0358174343154,-0.0265300606699,-0.103716541046
39,0.0412378167405,-0.0350597558525,-0.110449648939
40,-0.0364090154569,-0.032518264977,0.0386512252514
41,0.00671414446529,0.0453846068622,-0.110939755571
42,0.00238635905028,-0.0648194429084,-0.0088787999784
43,0.0278347978787,0.0184045206179,-0.109592017874
44,-0.101367997838,0.0245754003513,0.103571615676
45,-0.000319521621688,0.0392072767399,-0.105613877398
46,0.0451700545277,-0.117555299359,0.100840047359
47,-0.0266450032487,0.0244755348433,-0.139630496394
48,-0.0616956566698,0.0851838083512,-0.206176023585
49,-0.0663617697508,-0.0158671097494,0.110820163037
50,-0.00731882984192,-0.126937537763,0.064490519817
51,-0.121987756029,-0.166479701243,-0.0630217279708
52,0.113820185755,0.383168565204,0.283242656307
53,0.0317445015483,0.0201556730556,-0.205447502369
54,-0.00780703832317,0.161947345394,0.0269183476407
55,-0.0955931576986,-0.0959935799329,-0.167381690339
56,-0.0652542020028,-0.127401251407,0.0589341317007
57,0.00131589488886,-0.140017443442,0.117017870811
58,-0.0150124416834,-0.0523750693022,0.129699662961
59,-0.282301370345,0.0318571736349,-0.00507359429394
60,0.0233994483122,-0.0655517394181,-0.00148431430302
61,0.00413985021384,0.0660919414477,-0.041103122414
62,0.0748688686432,0.140637270163,0.0599310789267
63,0.151001656422,-0.037860865994,0.0612510395206
64,-0.00659919654535,-0.107046110772,0.0923964755677
65,0.0608772679873,0.0426699301071,0.076248418803
66,0.0247982755099,-0.111591948447,-0.130412630619
67,0.0224144008207,0.0467498089659,0.0155463781903
68,-0.0447040290006,-0.03728883124,0.173225429227
69,0.0313408697801,0.0374491395246,-0.149112222108
70,-0.0497585611929,-0.0223266255727,-0.0637452834005
71,0.0124711595229,-0.0650935920207,0.148749259931
72,-0.0310966550086,-0.0623750832101,-0.066841754065
73,0.106972773156,0.15961771873,-0.0951383137702
74,0.072336353764,0.179688112342,0.0243433105176
75,0.00541265264494,-0.0544523696237,0.0826530300677
76,-0.0451177395221,0.0800034710712,-0.0448462292817
77,0.0352600554431,0.059318428346,-0.0140791800383
78,-0.00586802509512,-0.179140210919,0.056018386732
79,-0.0217914814586,-0.0130235663222,-0.0379116610275
80,0.114289813006,0.0142036235915,0.177276157908
81,-0.012939575569,0.0218293442826,0.0889982181372
82,0.0160728431516,0.0604743616727,-0.0863853293771
83,-0.00937536543123,0.0350629255805,0.094279043414
84,-0.107562449497,0.0392359171658,0.0252392167941
85,0.176802726157,-0.166388777413,-0.174428349699
86,-0.0296769978072,-0.268392532826,0.0204887337885
87,-0.0161482568554,0.225312156369,0.163624690715
88,0.00599810665767,0.107640643044,-0.0848678572669
89,-0.0414415484207,0.0310244455455,-0.0440616909408
90,-0.114532305919,-0.0158885604869,0.0609904706573
91,0.0462312792886,-0.00737091812494,-0.0373185238692
92,0.00496186858969,-0.0979846194216,-0.0754483764298
93,0.012439890949,0.0052381905048,-0.052959179805
94,-0.0576700878493,0.0394463727702,-0.0261519109792
95,0.0580130289464,-0.0169348865412,-0.0690712937223
96,-0.159400627412,-0.0899241542044,-0.0419491746352
97,0.0185939384644,-0.0490440638998,-0.0264620603086
98,0.00559230422448,-0.0486900834677,0.0443585852314
